[Result Details]
2D Batch Result Name,HR23E - Final Drive Ratio (3)
Date Created,4/27/2023 4:34:10 PM
Track,Acceleration Test (1)
Vehicle,HR23E

[KPI Values]
Downforce Coefficient [-],2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34,
Aero Efficiency [-],2.41237113402062,2.41237113402062,2.41237113402062,2.41237113402062,2.41237113402062,2.41237113402062,2.41237113402062,2.41237113402062,2.41237113402062,2.41237113402062,2.41237113402062,2.41237113402062,2.41237113402062,2.41237113402062,2.41237113402062,2.41237113402062,2.41237113402062,2.41237113402062,2.41237113402062,2.41237113402062,2.41237113402062,
Frontal Area [m^2],1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,
Drivetrain Efficiency [%],99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,
Tire Rolling Radius [m],0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,0.203,
Air Density [kg/m^3],1.179,1.179,1.179,1.179,1.179,1.179,1.179,1.179,1.179,1.179,1.179,1.179,1.179,1.179,1.179,1.179,1.179,1.179,1.179,1.179,1.179,
Rev Limit [rpm],6500,6500,6500,6500,6500,6500,6500,6500,6500,6500,6500,6500,6500,6500,6500,6500,6500,6500,6500,6500,6500,
Longitudinal Friction [-],1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,
Lateral Friction [-],1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,
Final Drive Ratio [-],0.9,1.205,1.51,1.815,2.12,2.425,2.73,3.035,3.34,3.645,3.95,4.255,4.56,4.865,5.17,5.475,5.78,6.085,6.39,6.695,7,
Fuel Energy Density [J/kg],720000,720000,720000,720000,720000,720000,720000,720000,720000,720000,720000,720000,720000,720000,720000,720000,720000,720000,720000,720000,720000,
Engine Thermal Efficiency [%],95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,
Tire Rolling Drag [-],0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,
Power Scaling Factor [%],100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
Aero Scaling Factor [%],100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
Grip Scaling Factor [%],100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
Mass Lateral Friction [kg],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Load Sensitivity Lateral Friction [-],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Load Sensitivity Longitudinal Friction [-],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Gear Ratio Data [-],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Gear Shift Points [rpm],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Torque Data [N.m],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RPM Data [rpm],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

[Vehicle KPIs]
Top Speed [km/h],128.738299789426,149.581442095946,167.719873746221,168.021230414253,168.019265170489,168.020924309151,168.022212724522,163.901080978388,148.934066098625,136.471819141127,125.934121713774,116.907116514549,109.087671221361,102.248670250649,96.2165920250305,90.8565809624489,86.062245807856,81.748526009763,77.8466010593752,74.3001913023761,71.0628258242011,
Acceleration Time To Speed [27.778 km/h] [s],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Acceleration Time For Distance [100 m] [s],0.940738695216914,0.940738695216914,0.940738695216914,0.940738695216914,0.940738695216914,0.940738695216914,0.940738695216914,0.940738695216914,0.940738695216914,0.940738695216914,0.940738695216914,0.940738695216914,0.940738695216914,0.940738695216914,0.940738695216914,0.940738695216914,0.940738695216914,0.940738695216914,0.940738695216914,0.940738695216914,0.940738695216914,
Deceleration Time For Speed [27.778 km/h] [s],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Deceleration Distance For Speed [27.778 km/h] [m],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,


