[Result Details]
2D Batch Result Name,HR23E - Final Drive Ratio (1)
Date Created,4/27/2023 4:34:59 PM
Track,FSAE Autocross Nebraska 2013 (1)
Vehicle,HR23E

[KPI Values]
Lap time [s],51.7597079929279,49.9595687902956,49.0895879959029,48.8413140743176,48.783599681773,48.7740494650689,48.7740501157761,48.774050095035,48.7740500528672,48.7740502772125,48.7740507772726,48.7791174398296,48.8092046452343,48.8600744557178,48.9277084082421,49.0141453117614,49.1326643771345,49.3151078605514,49.5854881086156,49.961653738042,50.4301549191479,
Percent in Corners [%],98.7685202699494,98.8326142370468,98.8778932281501,98.9174334870667,98.9356184558811,98.9371651157637,98.9371651175757,98.9371651040917,98.9371650888017,98.9371650752271,98.9371650127403,98.9344406996297,98.9260737036378,98.9178578503313,98.8963003076054,98.8712263004612,98.8405499923744,98.7932938833137,98.7460105663431,98.7019942465959,98.6610917622511,
Percent Accelerating [%],76.1115679634469,71.7675466483591,68.9059802646408,67.8232593090272,67.6330141115545,67.6022285693936,67.6022290016206,67.6022289878434,67.602228959834,67.6022291088534,67.6022294410145,67.3009847257503,66.720114808317,66.2920483704545,66.0572649218058,65.3136234484039,64.1915977248694,61.912022754814,58.619157043997,55.0619065896004,52.1019455682844,
Percent Braking [%],23.2435429199302,27.5408679369972,30.3562122184879,31.4351826942248,31.6245505769936,31.6551907463959,31.6551903240758,31.6551903375371,31.6551903649047,31.6551902193008,31.6551898947532,31.5651131098345,31.3884318722045,31.2156346764408,31.0383527778129,30.7623493383099,30.3461254198874,29.3524272801041,28.0223583807406,26.2519135558248,25.2284095622901,
Percent Coasting [%],0.395250214641361,0.432951543633305,0.449763704387861,0.452049977818285,0.452584784393441,0.452673402886581,0.452673396847348,0.452673397039847,0.452673397431207,0.452673395349052,0.452673390707979,0.452626371749056,0.452347361617311,0.451876408086959,0.451251768419056,0.450455981706431,0.449369380305502,0.447706917854529,0.436217797828928,0.423327753070798,0.4193949959213,
Percent 100% Throttle [%],1.11124184401497,1.04281547498661,0.995328810881691,0.955144104489871,0.868137619263843,0.842104618550928,0.842104619683731,0.842104633073888,0.842104648173116,0.842104662762944,0.842104727512824,0.931640743925612,0.946420062320171,0.954768666508282,0.976502280675483,1.00180060164423,1.03278319747389,1.08050791615661,1.12847936794501,1.17344066387516,1.21550037035495,
Percent TCS Enabled [%],19.9395894761751,34.9924155516983,50.3285444990453,70.4798587003922,77.7527011236227,79.4400318973012,79.4331079217583,79.440030871253,79.4331080242114,79.440030574534,79.4331068444493,79.4317783638677,79.3758967143091,79.0276727318282,78.1352016159037,76.3599790618224,74.0287163204411,70.9248952145527,66.7921427217915,62.4394728059079,58.7680005970632,
Lowest Speed [km/h],4.20527452538443,3.54576219814361,3.54576219814361,3.54576219814361,3.54576219814361,3.54576219814361,3.54576219814361,3.54576219814361,3.54576219814361,3.54576219814361,3.54576219814361,3.54576219814361,3.54576219814361,3.54576219814361,3.54576219814361,3.54576219814361,3.54576219814361,3.54576219814361,3.54576219814361,3.54576219814361,3.54576219814361,
Highest Speed [km/h],88.4573802849849,99.6523476002575,108.431277154764,115.508583618946,120.523323523951,121.911425391552,121.911371242077,121.911331171866,121.911262664024,121.911194635265,121.910888861112,116.907116514549,109.087671221361,102.248670250649,96.2165920250305,90.8565809624489,86.062245807856,81.748526009763,77.8466010593752,74.3001913023761,71.0628258242011,
Average Speed [km/h],58.5020500934353,61.0197312195104,62.4126974648957,63.038643648718,63.2492291053049,63.2918834944022,63.2918804488443,63.2918804824867,63.2918806679694,63.2918796043039,63.2918771476282,63.2656334177734,63.1301100930813,62.9298992811876,62.6952338517068,62.4282090928573,62.0996908950627,61.6440529648999,61.0341341953043,60.2638894793428,59.3898898302253,
Energy Spent [kJ],558.117946058512,665.945215468102,742.249925498926,785.062698063232,802.410940545591,805.397512773088,805.430920417888,805.464389112943,805.497800886576,805.531200543023,805.564093620458,799.280139096764,785.503133789019,774.609412623175,769.07340804036,752.739615004964,730.520250777673,693.502114407507,648.203069897203,602.796558638204,565.179781735987,
Fuel Consumption [kg],0.815961909442268,0.973604116181436,1.08516070979375,1.14775248254858,1.17311541015437,1.1774817438203,1.17753058540627,1.17757951624699,1.17762836386926,1.17767719377635,1.17772528307084,1.16853821505375,1.14839639442839,1.13246990149587,1.12437632754439,1.10049651316515,1.06801206254046,1.01389198012793,0.947665306867256,0.881281518476907,0.826286230608168,
Gear Shifts [-],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Maximum Lateral Acceleration [m/s^2],-24.1139985320658,-24.1139985320658,-24.1139985320658,-24.1139985320658,-24.1139985320658,-24.1139985320658,-24.1139985320658,-24.1139985320658,-24.1139985320658,-24.1139985320658,-24.1139985320658,-24.1139985320658,-24.1139985320658,-24.1139985320658,-24.1139985320658,-24.1139985320658,-24.1139985320658,23.5798929319021,22.9400355207327,22.5623054751126,-21.6557001306324,
Maximum Longitudinal Acceleration [m/s^2],4.50177238901369,6.02737303195721,7.55297367490074,9.07857431784427,10.6041749607878,12.1297756037313,13.6553762466748,15.1809768896184,16.7065775325619,18.2321781755054,19.757778818449,21.2833794613925,22.808980104336,24.3345807472795,25.8601813902231,27.3857820331666,28.9113826761101,30.4369833190536,31.9625839619972,33.4881846049407,35.0137852478842,
